id,user_id,event,created_month,amount
872797731,12491554,end,2021-02-28,$7.99
290664445,12491554,start,2021-04-01,$7.99
1882869851,12491554,end,2021-06-30,$7.99
927848788,12491554,start,2021-08-01,$7.99
2062667203,12491554,end,2021-10-31,$7.99
1416554841,12491554,start,2022-02-01,$0.99
1480195553,12491554,end,2022-04-30,$0.99
887313837,12496450,start,2021-03-01,$0.99
1814991420,12496450,end,2021-05-31,$0.99
220670962,12496450,start,2021-07-01,$7.99
1476749085,12496450,end,2021-09-30,$7.99
617768700,12496450,start,2021-11-01,$0.99
929660259,12496450,end,2022-01-31,$0.99
1700083349,12496566,start,2021-02-01,$12.99
911064448,12496566,end,2021-03-31,$12.99
24277947,12496566,start,2021-05-01,$0.99
154985991,12496566,end,2021-06-30,$0.99
476175247,12496566,start,2021-11-01,$7.99
1141837934,12496566,end,2022-02-28,$7.99
773077572,12499738,start,2021-05-01,$0.99
632356014,12499738,end,2021-08-31,$0.99
702847938,12499738,start,2022-01-01,$0.99
1903518783,12499738,end,2022-02-28,$0.99
1025886215,12499738,start,2022-05-01,$12.99
419793321,12499738,end,2022-06-30,$12.99
91800666,12500706,start,2021-01-01,$0.99
298481794,12500706,end,2021-02-28,$0.99
355405204,12500706,start,2021-04-01,$7.99
1859200617,12500706,end,2021-05-31,$7.99
2082006345,12500706,start,2021-08-01,$0.99
1730640095,12500706,end,2021-09-30,$0.99
1069131550,12500706,start,2022-03-01,$7.99
606352233,12500706,end,2022-06-30,$7.99
1124731798,12501531,start,2021-02-01,$7.99
1918007056,12501531,end,2021-03-31,$7.99
527702542,12501531,start,2021-05-01,$7.99
128133917,12501531,end,2021-08-31,$7.99
1160178457,12501531,start,2021-11-01,$7.99
403059830,12501531,end,2022-02-28,$7.99
1983491077,12504227,start,2021-01-01,$7.99
756792231,12504227,end,2021-04-30,$7.99
466549620,12504227,start,2021-12-01,$0.99
1402135420,12504227,end,2022-02-28,$0.99
675315303,12504227,start,2022-04-01,$0.99
1714715092,12504227,end,2022-07-31,$0.99
1572722371,12505384,start,2021-02-01,$7.99
714149162,12505384,end,2021-04-30,$7.99
1867168405,12505384,start,2021-08-01,$7.99
66948422,12505384,end,2021-09-30,$7.99
954661932,12505384,start,2022-05-01,$0.99
389455620,12505384,end,2022-07-31,$0.99
436546096,12505791,start,2021-01-01,$7.99
1622110543,12505791,end,2021-07-31,$7.99
1564399634,12505791,start,2021-09-01,$12.99
2045517058,12505791,end,2021-11-30,$12.99
366843386,12505791,start,2022-02-01,$12.99
1899428906,12505791,end,2022-03-31,$12.99
978859831,12505898,start,2021-04-01,$7.99
1606160659,12505898,end,2021-07-31,$7.99
66611597,12505898,start,2021-09-01,$12.99
149457064,12505898,end,2021-12-31,$12.99
795893961,12505898,start,2022-02-01,$0.99
1700387587,12505898,end,2022-05-31,$0.99
1473985122,12507186,start,2021-01-01,$0.99
1369935802,12507186,end,2021-06-30,$0.99
758711016,12507186,start,2021-08-01,$0.99
1093067412,12507186,end,2021-11-30,$0.99
115311228,12507186,start,2022-03-01,$0.99
63135399,12507186,end,2022-05-31,$0.99
1333889507,12514144,start,2021-02-01,$12.99
1586009196,12514144,end,2021-05-31,$12.99
198325522,12514144,start,2021-09-01,$7.99
1713482858,12514144,end,2021-10-31,$7.99
36974506,12514144,start,2022-03-01,$7.99
317244947,12514144,end,2022-04-30,$7.99
1931740500,12514401,start,2021-01-01,$0.99
1300743233,12514401,end,2021-06-30,$0.99
231799621,12514401,start,2021-08-01,$7.99
973201517,12514401,end,2021-09-30,$7.99
814808291,12514401,start,2021-11-01,$12.99
578348391,12514401,end,2021-12-31,$12.99
1022668317,12515001,start,2021-02-01,$0.99
436640539,12515001,end,2021-05-31,$0.99
1558715112,12515001,start,2021-07-01,$0.99
1443688980,12515001,end,2021-08-31,$0.99
448287201,12515001,start,2022-01-01,$0.99
642747720,12515001,end,2022-02-28,$0.99
1752684547,12515001,start,2022-04-01,$7.99
904076408,12515001,end,2022-05-31,$7.99
2093410169,12515973,start,2021-02-01,$12.99
105255923,12515973,end,2021-06-30,$12.99
1436824168,12515973,start,2021-08-01,$7.99
1001043534,12515973,end,2021-10-31,$7.99
1993064839,12515973,start,2021-12-01,$7.99
714548236,12515973,end,2022-07-31,$7.99
908718856,12520569,start,2021-01-01,$7.99
1918822118,12520569,end,2021-03-31,$7.99
446120070,12520569,start,2021-05-01,$0.99
751406749,12520569,end,2021-06-30,$0.99
1663629397,12520569,start,2021-08-01,$7.99
1504888603,12520569,end,2021-09-30,$7.99
1785885280,12520569,start,2022-01-01,$7.99
1436886639,12520569,end,2022-05-31,$7.99
1137281228,12520851,start,2021-01-01,$12.99
1359934735,12520851,end,2021-04-30,$12.99
1231362579,12520851,start,2021-06-01,$0.99
438970691,12520851,end,2021-07-31,$0.99
1129070930,12520851,start,2021-10-01,$12.99
968473232,12520851,end,2021-12-31,$12.99
1587072379,12523055,start,2021-01-01,$7.99
745680995,12523055,end,2021-03-31,$7.99
1671472033,12523055,start,2021-07-01,$7.99
1397900045,12523055,end,2021-08-31,$7.99
347519511,12523055,start,2021-10-01,$0.99
2062751596,12523055,end,2022-03-31,$0.99
724454845,12525663,start,2021-01-01,$7.99
661298311,12525663,end,2021-04-30,$7.99
1855061485,12525663,start,2021-06-01,$7.99
129340920,12525663,end,2021-11-30,$7.99
1573402383,12525663,start,2022-01-01,$0.99
935087020,12525663,end,2022-05-31,$0.99
2039190769,12528492,start,2021-01-01,$7.99
1465399471,12528492,end,2021-05-31,$7.99
366864942,12528492,start,2021-09-01,$0.99
1901714516,12528492,end,2021-12-31,$0.99
1327411373,12528492,start,2022-03-01,$12.99
1556004021,12528492,end,2022-04-30,$12.99
1178920342,12535538,start,2021-01-01,$7.99
1970199392,12535538,end,2021-02-28,$7.99
1704418729,12535538,start,2021-05-01,$7.99
1381690732,12535538,end,2021-06-30,$7.99
95703177,12535538,start,2021-10-01,$0.99
1430189956,12535538,end,2022-01-31,$0.99
265203334,12535538,start,2022-03-01,$7.99
1495441172,12535538,end,2022-04-30,$7.99
1581152236,12538939,start,2021-02-01,$7.99
1421957085,12538939,end,2021-03-31,$7.99
613684586,12538939,start,2021-05-01,$12.99
211559836,12538939,end,2021-09-30,$12.99
1953702228,12538939,start,2022-01-01,$0.99
482792409,12538939,end,2022-05-31,$0.99
1013009765,12539802,start,2021-05-01,$12.99
1981351532,12539802,end,2021-07-31,$12.99
1917656296,12539802,start,2021-09-01,$7.99
1324905006,12539802,end,2021-10-31,$7.99
1405906281,12539802,start,2022-05-01,$0.99
1835231878,12539802,end,2022-06-30,$0.99
921092609,12540681,start,2021-01-01,$12.99
75311148,12540681,end,2021-05-31,$12.99
1130352281,12540681,start,2021-08-01,$12.99
183442158,12540681,end,2022-02-28,$12.99
1763722124,12540681,start,2022-04-01,$12.99
921685316,12540681,end,2022-05-31,$12.99
377511068,12543350,start,2021-01-01,$12.99
1641874739,12543350,end,2021-02-28,$12.99
1756177383,12543350,start,2021-04-01,$0.99
1690647040,12543350,end,2021-06-30,$0.99
1741883979,12543350,start,2021-10-01,$0.99
539662703,12543350,end,2021-11-30,$0.99
897994106,12544989,start,2021-01-01,$12.99
1746756109,12544989,end,2021-03-31,$12.99
1361954507,12544989,start,2021-08-01,$12.99
811907106,12544989,end,2021-10-31,$12.99
1792659274,12544989,start,2022-01-01,$7.99
1664019540,12544989,end,2022-02-28,$7.99
409657044,12545779,start,2021-05-01,$0.99
360308888,12545779,end,2021-06-30,$0.99
550002477,12545779,start,2021-10-01,$0.99
1735424944,12545779,end,2021-11-30,$0.99
1454496661,12545779,start,2022-01-01,$7.99
1988049660,12545779,end,2022-04-30,$7.99
973189381,12546328,start,2021-02-01,$7.99
379566362,12546328,end,2021-05-31,$7.99
1221811119,12546328,start,2021-08-01,$0.99
235492235,12546328,end,2021-10-31,$0.99
504587512,12546328,start,2022-01-01,$7.99
714752567,12546328,end,2022-05-31,$7.99
1431881446,12546739,start,2021-03-01,$7.99
1481617736,12546739,end,2021-04-30,$7.99
1675843286,12546739,start,2021-06-01,$12.99
124061170,12546739,end,2021-11-30,$12.99
683707040,12546739,start,2022-01-01,$12.99
988438761,12546739,end,2022-02-28,$12.99
1749098439,12548496,start,2021-01-01,$0.99
1841806241,12548496,end,2021-04-30,$0.99
1168886834,12548496,start,2021-06-01,$12.99
481349818,12548496,end,2021-12-31,$12.99
1179009222,12548496,start,2022-04-01,$0.99
187400821,12548496,end,2022-06-30,$0.99
176304018,12552990,start,2021-03-01,$0.99
1151820322,12552990,end,2021-05-31,$0.99
1838204141,12552990,start,2021-07-01,$12.99
1083156188,12552990,end,2021-09-30,$12.99
254580092,12552990,start,2021-11-01,$12.99
1899147409,12552990,end,2021-12-31,$12.99
172360197,12552990,start,2022-06-01,$0.99
1212350795,12552990,end,2022-07-31,$0.99
250010079,12553451,start,2021-01-01,$0.99
1317328519,12553451,end,2021-08-31,$0.99
1483696467,12553451,start,2021-10-01,$0.99
1679690316,12553451,end,2021-11-30,$0.99
2006873131,12553451,start,2022-02-01,$7.99
1404883243,12553451,end,2022-05-31,$7.99
1778512235,12554589,start,2021-02-01,$12.99
764609987,12554589,end,2021-05-31,$12.99
259619451,12554589,start,2021-07-01,$0.99
680132675,12554589,end,2021-09-30,$0.99
2073170752,12554589,start,2021-12-01,$7.99
2066308921,12554589,end,2022-01-31,$7.99
1240923696,12554630,start,2021-01-01,$0.99
949514473,12554630,end,2021-02-28,$0.99
712829457,12554630,start,2021-10-01,$0.99
1630038330,12554630,end,2021-11-30,$0.99
85401474,12554630,start,2022-01-01,$0.99
873761356,12554630,end,2022-05-31,$0.99
582222205,12555867,start,2021-07-01,$7.99
173270645,12555867,end,2021-08-31,$7.99
1129487641,12555867,start,2021-10-01,$7.99
1425738767,12555867,end,2021-12-31,$7.99
971716170,12555867,start,2022-02-01,$0.99
1711306479,12555867,end,2022-03-31,$0.99
1891080595,12561196,start,2021-02-01,$7.99
954418217,12561196,end,2021-03-31,$7.99
1554313781,12561196,start,2021-05-01,$12.99
1921045439,12561196,end,2021-06-30,$12.99
1927169130,12561196,start,2022-01-01,$0.99
686829229,12561196,end,2022-03-31,$0.99
110229063,12561196,start,2022-05-01,$0.99
26810397,12561196,end,2022-06-30,$0.99
779161138,12561383,start,2021-02-01,$7.99
514067520,12561383,end,2021-03-31,$7.99
1598437344,12561383,start,2021-10-01,$0.99
954279535,12561383,end,2022-02-28,$0.99
2018526884,12561383,start,2022-04-01,$12.99
1313537464,12561383,end,2022-05-31,$12.99
629622480,12564431,start,2021-03-01,$0.99
1554945074,12564431,end,2021-04-30,$0.99
1907064211,12564431,start,2021-11-01,$7.99
1110901169,12564431,end,2021-12-31,$7.99
1756661759,12564431,start,2022-02-01,$12.99
610599626,12564431,end,2022-05-31,$12.99
1998436334,12564679,start,2021-03-01,$12.99
1205028681,12564679,end,2021-04-30,$12.99
190972037,12564679,start,2021-11-01,$12.99
1214732711,12564679,end,2022-04-30,$12.99
278322826,12564679,start,2022-06-01,$7.99
864904868,12564679,end,2022-07-31,$7.99
1248938469,12566373,start,2021-01-01,$0.99
292332771,12566373,end,2021-04-30,$0.99
674333561,12566373,start,2021-06-01,$12.99
2048064727,12566373,end,2021-09-30,$12.99
1155369851,12566373,start,2022-02-01,$12.99
717396073,12566373,end,2022-05-31,$12.99
432945133,12572060,start,2021-01-01,$7.99
1426107769,12572060,end,2021-04-30,$7.99
1735112711,12572060,start,2021-07-01,$12.99
2144698773,12572060,end,2021-08-31,$12.99
637809895,12572060,start,2021-10-01,$7.99
795099236,12572060,end,2021-11-30,$7.99
1779982947,12572060,start,2022-03-01,$0.99
404186751,12572060,end,2022-05-31,$0.99
1514714844,12572677,start,2021-01-01,$0.99
1179855159,12572677,end,2021-04-30,$0.99
1680270123,12572677,start,2021-07-01,$0.99
1578313429,12572677,end,2021-08-31,$0.99
968959847,12572677,start,2022-03-01,$12.99
1267787932,12572677,end,2022-04-30,$12.99
1327418386,12576201,start,2021-03-01,$7.99
1702016886,12576201,end,2021-08-31,$7.99
891456919,12576201,start,2021-10-01,$7.99
1374845281,12576201,end,2021-11-30,$7.99
1925029058,12576201,start,2022-01-01,$12.99
205678778,12576201,end,2022-03-31,$12.99
1465370866,12576478,start,2021-01-01,$7.99
857254306,12576478,end,2021-03-31,$7.99
668380661,12576478,start,2021-06-01,$12.99
1262599214,12576478,end,2021-07-31,$12.99
868167157,12576478,start,2021-09-01,$7.99
1418068544,12576478,end,2022-02-28,$7.99
849757271,12576920,start,2021-03-01,$12.99
355472290,12576920,end,2021-06-30,$12.99
805920732,12576920,start,2021-12-01,$0.99
1421950950,12576920,end,2022-01-31,$0.99
920241215,12576920,start,2022-03-01,$12.99
971038733,12576920,end,2022-04-30,$12.99
2137848355,12579910,start,2021-01-01,$7.99
1050541259,12579910,end,2021-04-30,$7.99
949395658,12579910,start,2021-06-01,$7.99
1264448966,12579910,end,2021-07-31,$7.99
1081709598,12579910,start,2021-09-01,$0.99
1158905188,12579910,end,2021-11-30,$0.99
251723166,12579910,start,2022-01-01,$0.99
1609810227,12579910,end,2022-03-31,$0.99
1634671059,12582947,start,2021-01-01,$0.99
1898609975,12582947,end,2021-02-28,$0.99
1434865482,12582947,start,2021-04-01,$0.99
1088482888,12582947,end,2021-08-31,$0.99
210651849,12582947,start,2021-11-01,$0.99
2077031427,12582947,end,2021-12-31,$0.99
460694290,12582947,start,2022-02-01,$7.99
84353803,12582947,end,2022-04-30,$7.99
1506703652,12586237,start,2021-02-01,$12.99
1867459659,12586237,end,2021-04-30,$12.99
674460958,12586237,start,2021-08-01,$7.99
973148243,12586237,end,2022-03-31,$7.99
1838105362,12586237,start,2022-05-01,$7.99
90329491,12586237,end,2022-06-30,$7.99
773504166,12588467,start,2021-03-01,$0.99
1842390616,12588467,end,2021-05-31,$0.99
790524618,12588467,start,2021-09-01,$0.99
457611900,12588467,end,2021-10-31,$0.99
1751123428,12588467,start,2021-12-01,$7.99
1121620591,12588467,end,2022-03-31,$7.99
1869072413,12589325,start,2021-06-01,$12.99
291044816,12589325,end,2021-07-31,$12.99
1560391315,12589325,start,2021-09-01,$7.99
186414510,12589325,end,2022-01-31,$7.99
96986406,12589325,start,2022-03-01,$0.99
1658977747,12589325,end,2022-04-30,$0.99
1994599792,12592640,start,2021-03-01,$7.99
99672534,12592640,end,2021-04-30,$7.99
370030865,12592640,start,2021-08-01,$12.99
2108735108,12592640,end,2021-10-31,$12.99
390894063,12592640,start,2022-02-01,$0.99
1849694723,12592640,end,2022-04-30,$0.99
934319117,12594715,start,2021-02-01,$12.99
724554315,12594715,end,2021-05-31,$12.99
946514809,12594715,start,2021-07-01,$7.99
347698094,12594715,end,2021-08-31,$7.99
1769157107,12594715,start,2021-10-01,$12.99
317503489,12594715,end,2021-11-30,$12.99
1742650879,12595965,start,2021-01-01,$7.99
132406336,12595965,end,2021-03-31,$7.99
1240222562,12595965,start,2021-05-01,$12.99
1920990823,12595965,end,2021-11-30,$12.99
799761341,12595965,start,2022-01-01,$12.99
56851574,12595965,end,2022-02-28,$12.99
1109275183,12595965,start,2022-04-01,$7.99
1366975027,12595965,end,2022-06-30,$7.99
56644921,12596273,start,2021-03-01,$7.99
945207398,12596273,end,2021-06-30,$7.99
586778872,12596273,start,2021-09-01,$7.99
1595478882,12596273,end,2021-12-31,$7.99
1483412939,12596273,start,2022-03-01,$12.99
752878950,12596273,end,2022-05-31,$12.99
2073512745,12596381,start,2021-01-01,$0.99
927296231,12596381,end,2021-02-28,$0.99
747718492,12596381,start,2021-04-01,$7.99
228999336,12596381,end,2021-10-31,$7.99
576916143,12596381,start,2022-02-01,$0.99
593828180,12596381,end,2022-03-31,$0.99
2059201548,12598111,start,2021-02-01,$0.99
1719169982,12598111,end,2021-03-31,$0.99
1141929456,12598111,start,2021-05-01,$0.99
1289874876,12598111,end,2021-06-30,$0.99
145893219,12598111,start,2021-08-01,$0.99
275921186,12598111,end,2021-10-31,$0.99
1909653122,12598111,start,2022-02-01,$12.99
1643059185,12598111,end,2022-06-30,$12.99
925779243,12598415,start,2021-01-01,$0.99
906814539,12598415,end,2021-04-30,$0.99
1210438339,12598415,start,2021-07-01,$7.99
852403932,12598415,end,2021-08-31,$7.99
205328261,12598415,start,2021-10-01,$12.99
1546926897,12598415,end,2021-12-31,$12.99
868870133,12600819,start,2021-04-01,$12.99
2029392643,12600819,end,2021-05-31,$12.99
1906573406,12600819,start,2021-08-01,$12.99
89738736,12600819,end,2021-09-30,$12.99
309864954,12600819,start,2022-02-01,$0.99
397922417,12600819,end,2022-04-30,$0.99
390671894,12601474,start,2021-04-01,$12.99
873106043,12601474,end,2021-05-31,$12.99
1682124329,12601474,start,2021-07-01,$12.99
490128856,12601474,end,2021-08-31,$12.99
1720228850,12601474,start,2021-11-01,$12.99
1223752421,12601474,end,2021-12-31,$12.99
1308615378,12602005,start,2021-04-01,$0.99
103210145,12602005,end,2021-05-31,$0.99
520835952,12602005,start,2021-08-01,$0.99
324342881,12602005,end,2021-12-31,$0.99
1122330892,12602005,start,2022-02-01,$7.99
34867737,12602005,end,2022-05-31,$7.99
122308358,12602266,start,2021-01-01,$12.99
1669648171,12602266,end,2021-03-31,$12.99
2141630719,12602266,start,2021-05-01,$7.99
1145000018,12602266,end,2021-06-30,$7.99
1944756902,12602266,start,2021-08-01,$12.99
1681105259,12602266,end,2021-09-30,$12.99
566555337,12604372,start,2021-02-01,$0.99
261076104,12604372,end,2021-04-30,$0.99
199987693,12604372,start,2021-10-01,$7.99
443812244,12604372,end,2021-11-30,$7.99
1368158652,12604372,start,2022-01-01,$0.99
652499722,12604372,end,2022-04-30,$0.99
1938187670,12604693,start,2021-04-01,$12.99
1965945848,12604693,end,2021-05-31,$12.99
1740221187,12604693,start,2021-08-01,$0.99
878609188,12604693,end,2021-09-30,$0.99
1035065444,12604693,start,2022-06-01,$12.99
898036665,12604693,end,2022-07-31,$12.99
1547653654,12608548,start,2021-02-01,$7.99
1631553909,12608548,end,2021-05-31,$7.99
1219705560,12608548,start,2021-07-01,$0.99
1357019209,12608548,end,2022-01-31,$0.99
543086283,12608548,start,2022-03-01,$0.99
1458603574,12608548,end,2022-04-30,$0.99
606094275,12608968,start,2021-01-01,$0.99
2067426363,12608968,end,2021-02-28,$0.99
42667477,12608968,start,2021-04-01,$7.99
1777958173,12608968,end,2021-05-31,$7.99
2097993363,12608968,start,2021-07-01,$0.99
1641085898,12608968,end,2021-08-31,$0.99
1435564691,12608968,start,2021-10-01,$12.99
672571448,12608968,end,2021-12-31,$12.99
1121517743,12611588,start,2021-04-01,$12.99
315567031,12611588,end,2021-06-30,$12.99
1471019514,12611588,start,2021-08-01,$0.99
730651385,12611588,end,2021-10-31,$0.99
2136047336,12611588,start,2022-04-01,$12.99
590411949,12611588,end,2022-05-31,$12.99
896256102,12612125,start,2021-04-01,$0.99
98454427,12612125,end,2021-06-30,$0.99
792986264,12612125,start,2021-09-01,$12.99
1057066630,12612125,end,2021-12-31,$12.99
445556065,12612125,start,2022-03-01,$7.99
500289777,12612125,end,2022-04-30,$7.99
1932972722,12612315,start,2021-05-01,$12.99
575513454,12612315,end,2021-06-30,$12.99
772743968,12612315,start,2022-01-01,$12.99
2076620356,12612315,end,2022-02-28,$12.99
100840315,12612315,start,2022-04-01,$7.99
1279367944,12612315,end,2022-05-31,$7.99
995180659,12612809,start,2021-01-01,$7.99
1931660314,12612809,end,2021-02-28,$7.99
1536234886,12612809,start,2021-04-01,$7.99
1065259428,12612809,end,2021-09-30,$7.99
673105726,12612809,start,2021-11-01,$7.99
606440415,12612809,end,2022-01-31,$7.99
2004720803,12614805,start,2021-02-01,$12.99
23959296,12614805,end,2021-11-30,$12.99
1264735454,12614805,start,2022-01-01,$12.99
786912089,12614805,end,2022-03-31,$12.99
653186364,12614805,start,2022-05-01,$0.99
720796171,12614805,end,2022-06-30,$0.99
1410060874,12615723,start,2021-02-01,$7.99
892174786,12615723,end,2021-08-31,$7.99
1101699261,12615723,start,2021-10-01,$0.99
1773833571,12615723,end,2021-11-30,$0.99
1480558420,12615723,start,2022-02-01,$7.99
685226909,12615723,end,2022-06-30,$7.99
791817342,12623000,start,2021-05-01,$0.99
1361695746,12623000,end,2021-06-30,$0.99
1449069529,12623000,start,2021-11-01,$7.99
1632543902,12623000,end,2021-12-31,$7.99
172226813,12623000,start,2022-03-01,$12.99
905469927,12623000,end,2022-05-31,$12.99
1441027481,12625809,start,2021-02-01,$12.99
1841460820,12625809,end,2021-04-30,$12.99
890511289,12625809,start,2021-07-01,$7.99
1358213626,12625809,end,2021-12-31,$7.99
128324999,12625809,start,2022-03-01,$12.99
1018218181,12625809,end,2022-05-31,$12.99
1024815557,12627234,start,2021-01-01,$12.99
1443954754,12627234,end,2021-02-28,$12.99
1611910805,12627234,start,2021-04-01,$12.99
359323759,12627234,end,2021-05-31,$12.99
1566098242,12627234,start,2021-07-01,$7.99
1053126059,12627234,end,2022-01-31,$7.99
1067472439,12631808,start,2021-02-01,$7.99
497090145,12631808,end,2021-04-30,$7.99
1649353307,12631808,start,2021-08-01,$12.99
1776409529,12631808,end,2021-11-30,$12.99
699071008,12631808,start,2022-01-01,$7.99
1342141579,12631808,end,2022-04-30,$7.99
319298546,12634136,start,2021-01-01,$12.99
391607325,12634136,end,2021-04-30,$12.99
130795958,12634136,start,2021-08-01,$12.99
480582213,12634136,end,2021-09-30,$12.99
975692148,12634136,start,2021-11-01,$0.99
1036324918,12634136,end,2022-03-31,$0.99
1512121947,12635514,start,2021-01-01,$0.99
739615180,12635514,end,2021-03-31,$0.99
1362626197,12635514,start,2021-07-01,$7.99
506285905,12635514,end,2021-08-31,$7.99
1077853718,12635514,start,2022-01-01,$12.99
1989035666,12635514,end,2022-03-31,$12.99
1459993633,12636042,start,2021-01-01,$7.99
404347709,12636042,end,2021-04-30,$7.99
2144520612,12636042,start,2021-06-01,$0.99
106110494,12636042,end,2021-10-31,$0.99
273982853,12636042,start,2022-02-01,$12.99
460805717,12636042,end,2022-05-31,$12.99
1444129319,12640363,start,2021-04-01,$12.99
1775637071,12640363,end,2021-06-30,$12.99
1525531095,12640363,start,2021-08-01,$0.99
2088930799,12640363,end,2021-09-30,$0.99
1890009021,12640363,start,2022-01-01,$0.99
1737832648,12640363,end,2022-05-31,$0.99
1833194422,12641468,start,2021-02-01,$7.99
277638455,12641468,end,2021-04-30,$7.99
2093491836,12641468,start,2021-06-01,$0.99
223474591,12641468,end,2021-07-31,$0.99
1065495518,12641468,start,2021-10-01,$12.99
2030719750,12641468,end,2021-11-30,$12.99
1782463887,12641923,start,2021-01-01,$0.99
1712208783,12641923,end,2021-03-31,$0.99
834114496,12641923,start,2021-07-01,$7.99
1317586426,12641923,end,2021-08-31,$7.99
591366864,12641923,start,2021-10-01,$0.99
1456746201,12641923,end,2021-12-31,$0.99
1795127671,12643258,start,2021-01-01,$7.99
984004726,12643258,end,2021-02-28,$7.99
1518357894,12643258,start,2021-05-01,$0.99
2044900693,12643258,end,2021-06-30,$0.99
1478213450,12643258,start,2021-09-01,$12.99
1648597410,12643258,end,2021-10-31,$12.99
1943803257,12644133,start,2021-02-01,$0.99
1088990927,12644133,end,2021-06-30,$0.99
1640008242,12644133,start,2021-08-01,$0.99
1988305356,12644133,end,2021-11-30,$0.99
734493994,12644133,start,2022-03-01,$7.99
977013311,12644133,end,2022-05-31,$7.99
1780902384,12645681,start,2021-04-01,$0.99
1764232419,12645681,end,2021-06-30,$0.99
86426666,12645681,start,2021-08-01,$12.99
649550073,12645681,end,2022-04-30,$12.99
880396525,12645681,start,2022-06-01,$7.99
2124604559,12645681,end,2022-07-31,$7.99
1719757407,12646190,start,2021-03-01,$0.99
734414940,12646190,end,2021-06-30,$0.99
1580839655,12646190,start,2021-10-01,$12.99
468622804,12646190,end,2021-12-31,$12.99
1362510174,12646190,start,2022-02-01,$0.99
1701696592,12646190,end,2022-04-30,$0.99
2079956538,12646207,start,2021-04-01,$0.99
1282703120,12646207,end,2021-05-31,$0.99
41212650,12646207,start,2021-11-01,$0.99
763359988,12646207,end,2022-01-31,$0.99
951605930,12646207,start,2022-03-01,$12.99
1685427667,12646207,end,2022-05-31,$12.99
1903163570,12646644,start,2021-01-01,$12.99
50975199,12646644,end,2021-03-31,$12.99
529679519,12646644,start,2021-05-01,$12.99
614180497,12646644,end,2021-07-31,$12.99
2080480854,12646644,start,2021-10-01,$0.99
773039164,12646644,end,2022-01-31,$0.99
569868295,12647798,start,2021-03-01,$7.99
2139988540,12647798,end,2021-04-30,$7.99
686100308,12647798,start,2021-06-01,$12.99
2114491908,12647798,end,2021-12-31,$12.99
1593148572,12647798,start,2022-02-01,$0.99
387366195,12647798,end,2022-03-31,$0.99
1140632340,12648231,start,2021-04-01,$0.99
1497274938,12648231,end,2021-05-31,$0.99
304966003,12648231,start,2021-10-01,$7.99
2039437262,12648231,end,2021-12-31,$7.99
1368755210,12648231,start,2022-02-01,$12.99
955530893,12648231,end,2022-03-31,$12.99
1604580299,12648231,start,2022-05-01,$12.99
2038753916,12648231,end,2022-06-30,$12.99
125143276,12648601,start,2021-01-01,$7.99
1281753824,12648601,end,2021-03-31,$7.99
1046683423,12648601,start,2021-05-01,$7.99
105030374,12648601,end,2021-08-31,$7.99
95143726,12648601,start,2021-10-01,$7.99
1122245687,12648601,end,2021-11-30,$7.99
1259011766,12652274,start,2021-02-01,$12.99
425579641,12652274,end,2021-03-31,$12.99
298847469,12652274,start,2021-05-01,$0.99
447693499,12652274,end,2021-06-30,$0.99
1559933176,12652274,start,2021-08-01,$7.99
1615757823,12652274,end,2021-12-31,$7.99
794488255,12652617,start,2021-01-01,$7.99
1171264666,12652617,end,2021-05-31,$7.99
1568879903,12652617,start,2021-07-01,$12.99
142027771,12652617,end,2021-10-31,$12.99
1119540947,12652617,start,2022-05-01,$12.99
1060843464,12652617,end,2022-06-30,$12.99
884923040,12653029,start,2021-01-01,$12.99
927962554,12653029,end,2021-03-31,$12.99
1548156296,12653029,start,2021-05-01,$12.99
1152291010,12653029,end,2021-08-31,$12.99
595344968,12653029,start,2021-11-01,$12.99
309478527,12653029,end,2021-12-31,$12.99
1748073275,12653029,start,2022-04-01,$12.99
757906968,12653029,end,2022-05-31,$12.99
112598990,12658675,start,2021-02-01,$12.99
1172968674,12658675,end,2021-07-31,$12.99
526697327,12658675,start,2021-09-01,$12.99
181556057,12658675,end,2021-11-30,$12.99
560450322,12658675,start,2022-01-01,$0.99
18719602,12658675,end,2022-02-28,$0.99
1239412884,12659128,start,2021-03-01,$0.99
1821653782,12659128,end,2021-05-31,$0.99
117193430,12659128,start,2021-07-01,$12.99
1292216249,12659128,end,2021-10-31,$12.99
1317756222,12659128,start,2021-12-01,$0.99
186325074,12659128,end,2022-03-31,$0.99
46688107,12660288,start,2021-01-01,$7.99
1553707917,12660288,end,2021-02-28,$7.99
1860398610,12660288,start,2021-04-01,$0.99
1048225499,12660288,end,2021-09-30,$0.99
1980795301,12660288,start,2021-11-01,$7.99
896249789,12660288,end,2021-12-31,$7.99
2012580517,12663841,start,2021-01-01,$7.99
1836303650,12663841,end,2021-03-31,$7.99
1555998852,12663841,start,2021-08-01,$0.99
190181889,12663841,end,2021-11-30,$0.99
1555339702,12663841,start,2022-01-01,$7.99
403198961,12663841,end,2022-07-31,$7.99
2029725740,12664009,start,2021-01-01,$12.99
1057980620,12664009,end,2021-02-28,$12.99
457931295,12664009,start,2021-06-01,$0.99
935065074,12664009,end,2021-07-31,$0.99
113904454,12664009,start,2021-09-01,$7.99
174757754,12664009,end,2022-02-28,$7.99
838148436,12665063,start,2021-01-01,$0.99
617339239,12665063,end,2021-05-31,$0.99
403877591,12665063,start,2021-07-01,$12.99
